src,dst
285866,286201
286200,286201
285065,286202
286201,286202
286202,286203
287050,286203
287237,286204
286203,286204
286216,286213
285651,286213
285650,286214
286213,286214
286214,286215
286921,286215
364489,365032
364842,365032
417207,417361
419134,417361
416381,417362
417361,417362
416176,417363
417362,417363
416712,417364
417363,417364
417364,417365
418161,417365
415757,417366
417365,417366
417366,417367
418162,417367
416177,417368
417367,417368
415761,417371
416000,417371
417371,417372
418318,417372
416563,417373
417372,417373
416932,417375
417994,417375
417375,417376
417821,417376
548645,548450
548449,548450
548006,548451
548450,548451
548007,548452
548451,548452
547483,548453
548452,548453
547008,548454
548453,548454
547324,548455
548454,548455
438577,440941
439488,440941
440940,440941
440283,440947
440946,440947
417087,417516
417213,417516
416719,417518
417215,417518
415760,417519
415999,417519
549132,548627
549133,548627
548302,548628
548627,548628
548628,548629
549442,548629
548978,548630
550945,548630
548630,548631
549863,548631
548631,548632
548003,548632
548632,548633
549443,548633
546855,548634
548633,548634
548629,548635
548634,548635
547003,548636
548635,548636
545867,548637
548636,548637
547481,548638
548637,548638
547317,548640
552678,548640
548447,548642
549266,548642
548642,548643
549265,548643
548641,548644
548643,548644
548984,548646
549141,548646
548646,548647
549444,548647
548647,548648
549867,548648
548648,548649
550788,548649
548649,548650
551076,548650
548650,548651
551382,548651
548651,548652
550148,548652
548652,548653
550035,548653
364160,364161
365235,364161
417518,417650
417519,417650
417650,417651
417991,417651
286212,286604
286920,286604
415243,415448
415447,415448
416919,417812
417517,417812
417812,417813
417989,417813
416926,417816
417815,417816
416927,417817
417816,417817
417656,417823
418176,417823
417239,417824
417823,417824
416727,417825
417824,417825
417825,417826
417828,417826
417525,417827
417826,417827
287758,286781
288384,286781
286601,286782
286781,286782
397336,397992
397991,397992
549253,548976
549440,548976
548444,548977
548976,548977
548782,548978
549608,548978
548639,548979
549134,548979
548979,548980
549864,548980
548985,548984
549445,548984
397798,397994
398490,397994
507589,507108
508086,507108
418159,417983
418616,417983
285870,286913
286030,286913
417527,417999
417832,417999
417999,418000
418496,418000
416573,418001
418000,418001
418001,418002
418495,418002
418002,418003
418178,418003
417998,418004
418003,418004
416572,418005
418004,418005
416402,418006
418005,418006
415461,418007
418006,418007
414957,418008
418007,418008
414414,418009
418008,418009
548459,549136
549613,549136
548458,549137
549136,549137
549137,549138
549267,549138
548784,549139
549138,549139
548986,549140
549139,549140
548457,549141
549140,549141
505830,507113
507112,507113
286600,287056
287055,287056
287060,287059
288119,287059
287571,287061
286784,287061
417206,418157
418156,418157
417808,418158
418157,418158
417811,418165
418311,418165
418489,418169
419144,418169
417237,418170
418169,418170
416567,418171
418170,418171
415764,418172
418171,418172
415247,418173
418172,418173
549607,549254
549745,549254
548626,549255
549254,549255
549255,549256
549441,549256
548781,549257
549256,549257
549257,549258
550295,549258
549131,549259
549258,549259
550294,549259
549259,549260
549862,549260
548001,549261
549260,549261
547310,549262
549261,549262
549262,549263
549606,549263
549610,549266
549865,549266
415752,418296
415989,418296
417639,418296
418296,418297
418614,418297
418297,418298
419129,418298
418298,418299
418471,418299
418299,418300
420514,418300
418300,418301
419310,418301
420648,418301
418301,418302
420515,418302
417986,418307
418309,418307
419315,418307
417370,418308
418307,418308
417516,418312
418165,418312
418312,418313
418485,418313
419319,418313
417813,418314
418313,418314
417520,418317
418166,418317
418167,418320
418923,418320
418320,418321
419140,418321
417819,418322
418321,418322
418322,418323
419821,418323
418323,418324
418626,418324
417822,418325
418174,418325
418325,418326
418630,418326
417996,418329
418493,418329
286598,287396
286774,287396
287966,287397
288531,287397
287400,287398
287397,287398
418904,418474
419660,418474
418474,418475
419456,418475
418475,418476
419133,418476
417983,418477
418476,418477
417641,418478
418477,418478
417360,418479
418478,418479
416379,418480
418479,418480
416380,418481
418480,418481
415443,418482
418481,418482
415603,418483
418482,418483
419143,418487
419667,418487
417993,418488
418487,418488
266371,267078
266372,267078
549744,549602
550783,549602
549439,549603
549602,549603
549603,549604
549743,549604
548443,549605
549604,549605
385982,384923
386113,384923
417810,418620
417987,418620
419317,418621
418917,418621
417990,418623
418486,418623
418315,418624
418623,418624
419321,418626
419322,418626
418175,418632
418631,418632
418327,418633
418632,418633
419324,418633
418925,418635
418634,418635
288115,287566
288696,287566
418330,418639
418638,418639
417997,418640
418639,418640
417831,418641
418640,418641
417241,418642
418641,418642
417095,418643
418642,418643
416208,418644
418643,418644
416934,418645
418644,418645
371103,375611
375610,375611
267359,267083
267082,267083
371596,375617
373149,375617
375616,375617
372546,375618
375617,375618
266900,267085
267196,267085
372547,375623
375622,375623
384619,384928
385098,384928
375628,375629
376458,375629
375257,375635
373766,375635
374498,375635
287239,287755
287967,287755
287755,287756
288684,287756
375640,375641
376796,375641
375087,375644
375643,375644
374763,375645
375644,375645
506717,506718
508276,506718
375646,375647
373305,375647
375647,375648
372966,375648
370585,375649
375648,375649
370429,375650
375649,375650
503048,506723
506722,506723
420322,418904
420650,418904
375651,375652
370956,375652
418308,418909
420521,418909
418306,418910
418909,418910
418910,418911
419665,418911
418908,418912
418911,418912
417644,418913
418912,418913
416713,418914
418913,418914
418310,418916
418619,418916
371609,375654
375653,375654
370430,375655
375654,375655
418326,418924
419826,418924
504578,506733
507439,506733
507441,506733
549609,550032
550033,550032
549612,550037
550789,550037
550037,550038
550036,550038
550038,550039
551240,550039
506342,506739
507612,506739
549611,550148
549866,550148
417807,419129
418295,419129
418905,419134
418303,419134
418921,419138
420121,419138
419139,419140
419820,419140
419824,419142
420530,419142
418328,419146
419470,419146
417995,419147
419146,419147
419147,419148
419668,419148
417829,419149
419148,419149
418177,419150
419149,419150
287402,288105
286209,288105
287564,288106
288105,288106
288385,288108
288694,288108
287565,288109
288108,288109
288109,288110
288816,288110
286602,288111
287058,288111
288110,288111
286403,288112
288111,288112
287759,288113
288112,288113
289014,288113
285876,288114
288113,288114
288536,288115
289532,288115
287569,288116
288388,288116
287242,288117
288116,288117
286404,288118
288117,288118
550666,550289
550291,550289
549130,550290
550289,550290
420324,419316
421200,419316
418919,419319
419461,419319
380643,376219
376218,376219
288377,288378
289184,288378
287560,288378
289529,288381
289736,288381
288380,288382
288381,288382
419141,419466
420866,419466
419466,419467
419823,419467
419467,419468
419968,419468
376223,376224
379596,376224
288378,288521
288982,288521
288522,288523
290135,288523
550146,550668
550667,550668
289201,288386
289739,288386
288525,288526
288983,288526
288526,288527
288530,288527
285869,288528
288527,288528
287399,288529
288528,288529
549615,550676
550042,550676
550149,550677
550676,550677
550299,550678
550677,550678
420321,419659
420856,419659
419659,419660
419815,419660
420861,419661
422543,419661
419661,419662
420859,419662
418618,419663
419662,419663
420518,419664
421367,419664
419664,419665
422834,419665
358570,358772
358771,358772
550444,550786
551073,550786
549264,550787
550786,550787
357776,358773
358772,358773
357226,358774
358773,358774
287563,288685
288813,288685
287968,288686
288685,288686
288534,288687
288686,288687
289341,288687
288687,288688
288691,288688
289342,288688
288688,288689
290297,288689
288689,288690
289198,288690
289527,288692
289731,288692
289202,288695
289533,288695
288695,288696
290139,288696
418617,419817
418906,419817
419145,419825
419469,419825
419970,419826
420126,419826
550147,550943
550443,550943
550943,550944
551565,550944
550944,550945
551237,550945
551238,550946
551682,550946
550040,550947
550674,550947
420858,419947
421362,419947
419459,419951
419460,419951
420328,419951
419951,419952
419957,419952
419952,419953
421521,419953
421698,419953
419953,419954
419958,419954
419954,419955
419959,419955
419955,419956
421699,419956
419966,419962
420527,419962
418922,419963
419962,419963
419465,419964
419963,419964
418319,419965
419964,419965
419152,419971
419669,419971
419972,419973
420670,419973
419325,419974
419973,419974
550675,551077
550678,551077
549614,551078
551077,551078
550447,551079
551078,551079
550947,551080
551079,551080
551080,551081
552149,551081
551081,551082
552679,551082
551082,551083
552982,551083
288981,288982
290515,288982
290532,288986
277595,288986
287056,288987
288986,288987
288987,288988
290138,288988
288988,288989
290300,288989
288989,288990
290867,288990
288535,288991
288990,288991
288991,288992
289735,288992
285278,288993
288992,288993
284209,288994
288993,288994
284754,288995
285279,288995
288994,288995
285280,288996
288995,288996
287241,288997
288996,288997
287057,288998
288997,288998
288382,288999
288998,288999
286780,289000
288999,289000
284914,289001
289000,289001
286046,289002
289001,289002
284418,289003
289002,289003
289003,289004
271761,289004
283666,289005
289004,289005
284419,289006
289005,289006
286047,289007
289006,289007
284027,289008
289007,289008
288114,289009
289008,289009
289009,289010
285647,289010
287568,289011
289010,289011
289011,289012
283068,289012
285072,289013
289012,289013
419458,420118
420117,420118
288682,289182
289339,289182
289181,289183
289182,289183
288984,289186
289729,289186
289186,289187
289523,289187
289187,289188
289197,289188
288532,289189
289188,289189
287754,289190
289189,289190
288533,289191
289190,289191
287051,289192
289191,289192
286205,289193
289192,289193
286775,289194
289193,289194
287238,289195
289194,289195
289195,289196
289524,289196
289015,289203
288537,289203
289203,289204
289534,289204
288817,289205
289204,289205
289205,289206
290305,289206
288538,289208
288818,289208
289208,289209
290306,289209
288698,289210
289209,289210
550034,551377
551380,551377
551377,551378
550673,551378
551378,551379
551826,551379
418302,420315
426431,420315
419130,420316
420315,420316
419131,420317
420316,420317
418158,420318
420317,420318
418615,420319
420318,420319
419132,420320
420319,420320
421871,420323
421872,420323
419950,420325
420524,420325
420325,420326
421201,420326
440648,441425
441254,441425
418164,420328
420327,420328
418314,420329
419956,420329
420329,420330
421203,420330
418920,420331
420330,420331
419137,420332
420331,420332
420333,420334
422095,420334
419462,420335
420334,420335
419320,420336
420335,420336
420336,420337
421052,420337
420337,420338
421053,420338
418624,420340
420339,420340
416924,420341
420340,420341
418316,420342
420341,420342
417817,420343
420342,420343
417088,420344
420343,420344
310355,310356
305055,310356
419818,420346
420345,420346
419463,420347
420346,420347
417651,420348
420347,420348
418317,420349
420348,420349
419819,420350
420349,420350
421057,420352
420351,420352
440790,441430
441259,441430
420360,420359
421064,420359
441869,441431
442244,441431
310359,310360
305563,310360
310363,310364
301918,310364
442061,441437
442062,441437
441437,441438
441440,441438
441438,441439
439499,441439
286204,288522
288521,288522
550933,550667
551818,550667
300204,310369
310368,310369
288523,288524
289340,288524
287396,288525
288524,288525
549868,550675
550041,550675
421194,420513
421195,420513
419455,420514
420513,420514
420522,420519
421368,420519
419949,420520
420519,420520
419948,420521
420520,420521
420359,420532
421550,420532
419670,420533
420532,420533
420533,420534
420672,420534
418647,420535
420534,420535
418494,420536
420535,420536
420671,420536
288812,289525
289526,289525
548653,551683
552148,551683
551381,551684
551683,551684
551568,551685
551684,551685
551685,551686
552323,551686
551686,551687
552980,551687
420115,420651
420516,420651
